words,commit_message
123,b764b3f8a6 Bumping AWS GO SDK to 1.38.42 to fix error when an AWS profile uses both SSO config and credential_process at the same time
74,58aabb54ca Merge pull request #29410 from hashicorp/jbardin/format-empty-nested-attrs
68,9f24b4dc68 Merge pull request #29411 from hashicorp/jbardin/plan-nesting-single
44,68ed50616e handle null and unknown values in attr diffs
60,f029183f63 Merge pull request #29260 from hashicorp/jbardin/go-mod-tidy
32,da007517b0 handle null NestingSingle values
59,c351f41e47 Merge pull request #29406 from hashicorp/jbardin/update-cty
32,d3ea864ab3 github.com/zclconf/go-cty@v1.9.1
19,563141bc59 Update CHANGELOG.md
66,c23a7fce4e lang/funcs: Preserve IP address leading zero behavior from Go 1.16
38,94f4f8e25d go.mod: Opt in to pruned module graphs
18,383bbdeebc Upgrade to Go 1.17
69,a94155d0ca Merge pull request #29397 from hashicorp/jbardin/format-id-name-marks
39,a48b024c0a unmark object ID or Name for formatting
66,bd8cae3970 Merge pull request #29398 from hashicorp/jbardin/diff-nested-attrs
37,296a757ab4 check for null sets in diff rendering
44,fbfb14142e render empty nested containers as attributes
80,8407ce73db Merge pull request #29372 from hashicorp/link_multicloud_tutorial_from_use_cases
41,fae0567216 move multi-cloud to top of use-cases page
49,3449cb2805 Link multi-cloud K8s tutorial from use cases page
57,b3e1a40499 Update website/docs/language/settings/backends/s3.html.md
46,494043ed24 Fix a result in examples for urlencode.html.md
28,35115e9685 Fix CLI help text for output
42,1206298487 Cleanup after v1.1.0-alpha20210811 release
28,c3a93ccc24 Release v1.1.0-alpha20210811
64,2496bc2b1e internal/registry: Add URL to error message for clarity (#29298)
65,7a95bbf019 docs: Add note about multiple variable validation blocks (#29299)
29,6087b1bdb9 CanChainFrom and NestedWithin
49,493ec4e6c5 correct the direction and walk order of the graph
34,88ad938cc6 Equal methods for move AbsMoveable
20,08edb02270 MoveStatement.Name()
15,789317dc05 additional test
42,6401022bc8 don't take the address of a range variable
64,963771d398 Merge pull request #29304 from hashicorp/tf-swift-backend-swauth
65,abc762c42d docs: Update outdated info about terraform-providers org (#29328)
45,3376752b08 Merge pull request #29273 from mellab/patch-1
83,10e431487f Merge pull request #29312 from hashicorp/alisdair/json-output-planned-output-change
18,1f5069d9dc Update for.html.md
44,3b33dc1105 json-output: Add output changes to plan logs
10,0103f58297 fix syntax
20,21a5103551 Update swift.html.md
39,9d5f1752c8 oss backend: flattern assume_role block
20,09ab952683 fix ApplyMoves tests
19,2f152f1139 update CHANGELOG.md
71,5b07bb7040 Merge pull request #29216 from hashicorp/laura-description-metadata-cli
67,31af9adc00 Make all sentences start with caps + additional tweak wording edits
48,845470617d Address PR comments for manipulating state index
41,2034c17948 Address PR comments on inspect index page
51,0abd79c9b4 Address PR comments on workspace command index page
60,97a2694528 Merge pull request #28838 from remilapeyre/consul-size-limit
33,18a3143495 Address PR comments for init page
38,e94bf7bc16 Address PR comments for cli index page
47,342335003d Update website/docs/cli/commands/import.html.md
52,d59777c12f Update website/docs/language/modules/sources.html.md
69,6874aad76d Update website/docs/language/meta-arguments/resource-provider.html.md
68,809f50fbf2 Update website/docs/language/meta-arguments/module-providers.html.md
63,87348f97f8 Update website/docs/language/expressions/dynamic-blocks.html.md
44,507ad21a91 Update website/docs/cli/import/index.html.md
45,fb6ff1f440 Update website/docs/cli/state/inspect.html.md
37,f2552e502a Update metadata on graph command page
35,58bc29b61b update metadata on get command page
43,fef4ccb795 Update metadta on force-unlock command page
41,e326a7b1a5 Update metadata on providers command page
39,7105ed7a1e Update metadata on version command page
36,5a6d2e42ef Update metadata on init command page
57,2ba0dcb8c8 Update metadata on provisioning infrastructure index page
37,9903913797 Remove back ticks from run index page
43,5387f248c9 Remove back ticks from workspace index page
40,99cc8c02c6 Remove back ticks from plan command page
46,a5e98df339 Remove back ticks from CLI commands index page
44,1419315f3a Remove back ticks from terraform import page
41,294a1fdd2c Remove back ticks from terraform fmt page
39,706611e2c8 Remove back ticks from env command page
43,661b7703ea Remove back ticks from destroy command page
43,d081fe41a4 Remove back ticks from console command page
41,e7a8595e1d Remove back ticks from apply command page
38,4e40ce13db Remove back ticks from auth index page
40,3ae552fbc9 Remove back ticks from syntax index page
42,2970efff00 Remove back ticks from settings index page
41,e6903e860a Remove back ticks from null_resource_page
44,22588ca105 Remove back ticks from connection block page
42,058fa43d5d Remove back ticks from resource index page
45,8a919d98d4 Remove back ticks from resource behavior page
41,6e0349645e Remove back ticks from configuration page
41,277fe647b9 Remove back ticks from source module page
58,2e34e7a727 Remove back ticks from module providers meta argument page
50,512bb1a3c5 Remove back ticks from provider meta argument page
37,051ce2ae6c Remove back ticks from lifecycle page
36,a7c1ae72a4 Remove back ticks from for_each page
38,01f993b6f7 Remove back ticks from depends_on page
33,a448eaa41f Remove back ticks from count page
43,20bdc25ffd Remove back ticks from for expressions page
41,ad9fb34c0b Remove backticks from dynamic blocks page
42,f75acc7129 Remove backticks from Dependency lock page
31,c690247837 Update type-constraints.html.md
62,f5cbe59386 Fixed cidrhost example 1 and 2 with correct function parameter
47,aa414f3ab3 refactoring: First round of ValidateMoves rules
59,ae2c93f255 addrs: All AbsMovable implementations implement UniqueKeyer
61,fc63c1949d Merge pull request #29215 from hashicorp/configure-dependabot
63,f76a3467dc core: Call into refactoring.ValidateMoves after creating a plan
32,51346f0d87 instances: Expander.AllInstances
38,57d36c1d9d addrs: ModuleInstance.ChildCall method
61,5a6d11e375 addrs: Factor out MoveEndpointInModule module prefix matching
67,45d16b4a2b addrs: MoveDestination for AbsResourceInstance-based move endpoints
59,5e86bab159 addrs: MoveDestination for AbsResource-based move endpoints
21,86ba49de0c run go mod tidy in CI
56,667083a70e Merge pull request #29159 from remilapeyre/update-consul
42,8097edbd6f Cleanup after v1.1.0-alpha20210728 release
28,a2a466ee0d Release v1.1.0-alpha20210728
41,880f846f43 Remove repeated word 'the' in some lines.
61,da6717761e Merge remote-tracking branch 'origin/main' into update-consul
63,fe77d732be Merge pull request #29251 from hashicorp/jbardin/issue-template
66,994ee23c06 addrs: Module move support for AbsResource and AbsResourceInstance
47,4d733b4d2d addrs: Implement ModuleInstance.MoveDestination
24,c449148d8c update GH issue template
65,2e82e55268 Merge pull request #29244 from hashicorp/laura-fix-providers-page
45,a14272d022 Update extending link to "plugin development"
47,f1f2cc6fb1 Merge pull request #29003 from tjabbour/patch-1
63,7d52e3c473 Merge pull request #29241 from hashicorp/DanielMSchmidt-patch-1
45,282a02de42 Merge pull request #29234 from susenj/patch-2
49,59dd7f8f51 terraform-workspace should be terraform.workspace
16,90e6a3dffb modify test case
67,67afee693b target resource in module check only when `-out` points to a module
46,dea645797a `terraform add -out` append to existing config
18,6b0be752bf Updated line width
47,21136cf2fe Conciseness and fixed some typos in apt.html.md
44,e09b831f6e Merge pull request #28782 from TAYTS/patch-1
46,34c9923692 Merge pull request #28989 from madjava/patch-1
48,d572ebf387 Merge pull request #28910 from brenwhyte/patch-1
45,08df639a42 Merge pull request #29228 from susenj/patch-1
31,f590c0f5bc Update metadata for fmt command
31,5046e38228 Update metadata for env command
35,027dbe40cd Update metadata for console command
61,ae2ff87598 Updates to page metadata for plan, apply, import, and destroy
46,dc0dd75b60 Update description metadata for import command
45,2233ef1782 Update description metadata for apply command
37,f0796733c7 Update page metadata for plan command
54,4a7221d574 Update metadata description on internals overview page
48,8141af7632 Update description medata on plugin signing page
55,18b7b4012c Add metadata description to cli configuration file page
45,03e1818c74 Add description to environment variables page
50,5399376263 Add description to cli configuration overview page
46,749d5ce98f Add metadata to managing plugins overview page
50,2ef32997ab Add metadata to workspace subcommand overview page
61,e432d85c5c Add description metadata to managing workspaces overview page
40,585b609fff Add page metadata to state recovery page
46,a8ffd119aa Add page metadata to moving resources overview
40,46b56f4540 Add page metadata to taint overview page
35,d41ee62785 update state overview page metadata
58,72181dfc1c Add description metadata to inspecting state overview page
60,733655ef03 Add description metadata to manipulating state overview page
39,a8b8f4c103 Update metadata on import overview page
54,b37eab6151 Update metadata on inspecting infrastructure home page
25,2b3d6f9929 Minor typo in apt.html.md
83,0729e9fdd7 configs/configschema: extend block.AttributeByPath to descend into Objects (#29222)
55,f465294ddd Add metadata to Inspecting Infrastructure overview page
56,6f7056ea83 Add metadata to Writing and Modifying Code overview page
57,5f0a4a080d Add metadata to provisioning infrastructure overview page
36,4291916f0f Add initial dependabot configuration
44,1243ae832e Add metadata to authentication overview page
62,1c2559f7f1 Add metadata to initializing working directories overview page
39,b18298cdc4 Add metadata to basic cli features page
33,591bc1e1d9 Add metadata to CLI overview page
75,b9c0cbb1fd Merge pull request #29117 from hashicorp/description-metadata-language-docs
59,06a2fdcf9d Merge branch 'main' into description-metadata-language-docs
59,b12502679f Merge pull request #29208 from hashicorp/jbardin/update-hcl
55,8b6b007f5c Merge pull request #28916 from Schweinepriester/patch-1
49,15f99bc445 Merge pull request #29081 from amccaskill/patch-1
32,aaf03d3251 update test error for hclv2.10.1
69,6fa04091f5 Merge pull request #29193 from hashicorp/jbardin/ignore-changes-marks
18,dfbacdc734 update hcl v2.10.1
65,0b827ab6b6 format/diff: fix panic with null map in NestedType attrs (#29206)
30,07ee689eff update comment and extend test
80,570b70b02f Merge pull request #28078 from jasons42/configure-etcdv3-client-max-request-size
48,8dd722ece0 Merge pull request #29167 from xiaozhu36/xiaozhu
60,431aa0280e Merge pull request #29157 from remilapeyre/unique-constraint
15,5ff9b7626b Fix broken link
33,162f853841 Document max_request_bytes config
44,d1608d7a7f Expose etcd client MaxCallSendMsgSize config
67,271352620b Merge pull request #29199 from hashicorp/jbardin/etcd3-unmaintained
61,dd330e5194 Merge pull request #29200 from hashicorp/jbardin/rebase-25554
55,017633f000 Merge pull request #28128 from hashicorp/jbardin/etcdv3
30,f418b9cd52 etcdv3 backend is unmaintained
67,c047958b57 go.mod,backend: update coreos/etcd dependency to release-3.4 branch
49,9c20ed6185 StateMgr must be able to return with locked state
47,66a5950acb ignored value in this test should not be marked
41,e574f73f61 test with marked, unknown, planned values
34,ea077cbd90 handle marks within ignore_changes
44,a780f625e9 Fix metadata description format on all pages
43,fd3b5a48c7 Update provider documentation page metadata
36,603e156bb9 Update input variables page metadata
42,1f1563b889 Fix formatting error on language home page
38,725c1c2a86 Update style conventions page metadata
46,f67e7f6a9f Update json configuration syntax page metadata
44,df6135e4c7 Update languge syntax overview page metadata
44,b6b4340214 Add detail to backend overview page metadata
42,f46974dbb2 Add detail to settings intro page metadata
42,80fee567a2 Add detail to resource block page metadata
48,77c208d02f Add detail to declare provisioners page metadata
34,6f056af08e Update null resource page metadata
49,55ebc7eef4 Add detail to provisioners overview page metadata
88,6d65c19134 Merge pull request #29178 from hashicorp/alisdair/fix-flapping-json-output-test-for-real
38,a456d030db Fix flapping JSON output test properly
96,0d80a74539 configs/configschema: fix missing "computed" attributes from NestedObject's ImpliedType (#29172)
58,8bdea502ab Add support for protocol 6 providers during init. (#29153)
79,cb683b1dc1 Merge pull request #29175 from hashicorp/alisdair/fix-flapping-json-output-test
29,563f1436eb various docs updates (#29018)
29,c51112a30c Fix flapping JSON output test
95,c495caafeb backend/oss: Changes the DescribeEndpoint to DescribeEndpoints to fixes the unsupported sts bug
53,3e5bfa7364 refactoring: Stubbing of the logic for handling moves
27,22eee529e3 addrs: MoveEndpointInModule
62,cd06572c4f addrs: ModuleInstance and AbsResourceInstance are UniqueKeyers
32,f3a57db293 addrs: UniqueKey and UniqueKeyer
43,bc9065334e Update description metadata per PR feedback
67,7cd333dea1 Merge pull request #29163 from hashicorp/rar-docs-update-add-anchor
28,3174dfd63f Adds anchor for TF_CLI_ARGS.
42,b6614cf2b3 Cleanup after v1.1.0-alpha20210714 release
28,3b61e8df7a Release v1.1.0-alpha20210714
28,3c34e15d40 Update the Consul API client
57,4177bd98b9 Change wording for the skip_... options of the pg backend
60,b8e0d6f418 Add UNIQUE constraint in the states table for the pg backend
74,3bf053a5fc Add a test to ensure that workspaces must have a unique name in pg backend
70,eebbdd6778 Update dynamic blocks description with more detail and to remove 'ing'
68,8abbbc7c7f Update conditionals metadata to include more detail and remove 'ing'
73,a740d75882 Update dependency lock file description with more detail and remove 'ing'
68,12d1706562 Update data sources metadata to remove ing and include more detailXy
85,43f698dc9d states: new `Move` funcs for Resource, ResourceInstance, and ModuleInstances (#29068)
74,5a34825fc1 Merge pull request #29131 from hashicorp/alisdair/sequence-diff-commentary
61,36f51e2790 Merge pull request #29133 from hashicorp/add-deploy-to-readme
72,72a7c95353 Merge pull request #29072 from hashicorp/alisdair/json-ui-resource-drift
